date,name,developer,min_price,max_price,min_square,max_square,flat_count,class_building,type_building,parking,address,trimming,num_floors,origin_url
2016-11-25T21:00:00.000Z,ЖК Премьер Палас,Л1,113283,537525,35.69,448.9,465,Элит-класс,Кирпично-монолитный,true,ул. Пионерская. д. 50. литера А  (Посмотреть на карте),без отделки,10-22,https://spbguru.ru/novostroyki/209-premer-palas
2016-01-20T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57090,99678,23.85,77.25,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-02-19T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57315,99678,23.8,77.25,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-03-21T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57315,99678,23.8,77.25,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-04-21T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57243,100000,23.85,77.3,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-04-24T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57243,100000,23.85,77.3,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-05-21T21:00:00.000Z,ЖК Новое Мурино,ЦДС,57643,100000,23.85,77.3,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-06-22T21:00:00.000Z,ЖК Новое Мурино,ЦДС,59602,100000,23.85,77.3,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-07-23T21:00:00.000Z,ЖК Новое Мурино,ЦДС,56890,100000,23.85,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-08-23T21:00:00.000Z,ЖК Новое Мурино,ЦДС,62031,100000,24.48,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-09-20T21:00:00.000Z,ЖК Новое Мурино,ЦДС,62031,100000,23.23,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-10-10T21:00:00.000Z,ЖК Новое Мурино,ЦДС,63866,100000,23.23,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-10-30T21:00:00.000Z,ЖК Новое Мурино,ЦДС,63866,99666,23.23,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-11-04T21:00:00.000Z,ЖК Новое Мурино,ЦДС,63902,99149,23.23,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-11-14T21:00:00.000Z,ЖК Новое Мурино,ЦДС,62213,99149,23.23,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-11-18T21:00:00.000Z,ЖК Новое Мурино,ЦДС,62213,99149,23.85,77.5,-1,Эконом класс,Кирпично-монолитный,true,Гражданский пр.. Девяткино  (Посмотреть на карте),под чистовую,27,https://spbguru.ru/novostroyki/66-novoe-murino
2016-04-04T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,75000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-04-24T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-05-13T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-06-13T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-07-14T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-08-14T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-09-14T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,23,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),без отделки,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-10-15T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,78,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-11-15T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,78,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-11-16T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,78,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-11-20T21:00:00.000Z,ЖК Апрель,47 ТРЕСТ,60000,77000,25.85,74.18,78,Эконом класс,Кирпично-монолитный,true,пос. Аннино  (Посмотреть на карте),с отделкой и без,3-4,https://spbguru.ru/novostroyki/536-aprel
2016-02-19T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),110000,185000,39.61,128.65,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-02-19T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),110000,185000,39.61,128.65,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-03-21T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),110000,185000,39.61,128.65,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-04-21T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),100000,261250,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-04-22T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),97000,261250,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-04-25T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость (ГДСК),97000,261250,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-05-21T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,105000,280000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-06-22T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,105000,280000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-07-23T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,280000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-08-23T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-09-21T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-09-22T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-10-21T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-11-08T21:00:00.000Z,ЖК Три ветра,ЛСР. Недвижимость,125000,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-12-02T21:00:00.000Z,ЖК Три ветра,"""ЛСР. Недвижимость – Северо-Запад""",123270,330000,35.29,162.44,758,Бизнес-класс,Кирпично-монолитный,true,ул. Савушкина  (Посмотреть на карте),с отделкой и без,13,https://spbguru.ru/novostroyki/580-tri-vetra
2016-01-29T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-03-21T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-04-21T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-04-22T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-04-24T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-05-23T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-06-24T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-07-24T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-09-09T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-10-10T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-10-12T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-11-10T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-11-11T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-11-21T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-12-05T21:00:00.000Z,Дом на улице Нижне-Каменская,Темп,152624,172263,68.5,214.2,142,Бизнес-класс,Монолитный,false,ул. Нижне-Каменская  (Посмотреть на карте),с отделкой,5,https://spbguru.ru/novostroyki/284-dom-na-ulitse-nizhne-kamenskaja
2016-12-12T21:00:00.000Z,Дом на Космонавтов,ЛенСпецСМУ,95000,104000,42.1,93.6,312,Комфорт-класс,Кирпично-монолитный,true,пр. Космонавтов. д. 61  (Посмотреть на карте),без отделки,25,https://spbguru.ru/novostroyki/785-dom-na-kosmonavtov
2016-03-31T21:00:00.000Z,ЖК Смольный Парк,Возрождение Санкт-Петербурга,198000,251700,65.7,168.8,232,Элит-класс,Кирпичный,true,Смольная наб.. ул. Смольного  (Посмотреть на карте),без отделки,7-8,https://spbguru.ru/novostroyki/140-smolnyj-park
2016-04-24T21:00:00.000Z,ЖК Смольный Парк,Возрождение Санкт-Петербурга,218500,498750,56.9,280.3,232,Элит-класс,Кирпичный,true,Смольная наб.. ул. Смольного  (Посмотреть на карте),без отделки,7-8,https://spbguru.ru/novostroyki/140-smolnyj-park
2016-09-20T21:00:00.000Z,ЖК Смольный Парк,Возрождение Санкт-Петербурга,218500,475000,54.2,280.3,232,Элит-класс,Кирпичный,true,Смольная наб.. ул. Смольного  (Посмотреть на карте),без отделки,7-8,https://spbguru.ru/novostroyki/140-smolnyj-park
2016-10-21T21:00:00.000Z,ЖК Смольный Парк,Возрождение Санкт-Петербурга,232500,465000,60.7,280.3,232,Элит-класс,Кирпичный,true,Смольная наб.. ул. Смольного  (Посмотреть на карте),без отделки,7-8,https://spbguru.ru/novostroyki/140-smolnyj-park
2016-11-21T21:00:00.000Z,ЖК Смольный Парк,Возрождение Санкт-Петербурга,225000,465000,60.7,280.3,232,Элит-класс,Кирпичный,true,Смольная наб.. ул. Смольного  (Посмотреть на карте),без отделки,7-8,https://spbguru.ru/novostroyki/140-smolnyj-park
2016-01-22T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость (ГДСК),-1,-1,-1,-1,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-02-22T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость (ГДСК),-1,-1,-1,-1,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-03-23T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость (ГДСК),-1,-1,-1,-1,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-04-23T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость (ГДСК),162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-04-24T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость (ГДСК),162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-05-24T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-06-24T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость,162000,252000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-07-26T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-08-26T21:00:00.000Z,Дом на Московском шоссе. 3,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-09-26T21:00:00.000Z,ЖК NEO,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-10-27T21:00:00.000Z,ЖК NEO,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-11-18T21:00:00.000Z,ЖК NEO,ЛСР. Недвижимость,162000,261000,50.57,195.33,89,Бизнес-класс,Кирпично-монолитный,true,Московское шоссе. 3  (Посмотреть на карте),без отделки,15,https://spbguru.ru/novostroyki/645-dom-na-moskovskom-shosse-3
2016-10-06T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,85000,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-10-28T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,85000,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-11-04T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,85000,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-11-15T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,98385,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-11-16T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,98385,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-11-19T21:00:00.000Z,ЖК Жемчужный берег,Балтийская жемчужина,85000,98385,42.1,166.2,936,Комфорт-класс,Кирпично-монолитный,true,Петергофское шоссе. участок 11  (Посмотреть на карте),под чистовую,4-12,https://spbguru.ru/novostroyki/765-zhk-zhemchuzhnyj-bereg
2016-01-06T21:00:00.000Z,ЖК Монополист,Стимул СКТ,124197,220801,49.91,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-02-05T21:00:00.000Z,ЖК Монополист,Стимул СКТ,124197,220801,49.91,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-03-07T21:00:00.000Z,ЖК Монополист,Стимул СКТ,124197,220801,49.91,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-04-06T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-04-24T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-05-07T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-07-05T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-08-05T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-09-06T21:00:00.000Z,ЖК Монополист,Стимул СКТ,125995,216004,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-10-07T21:00:00.000Z,ЖК Монополист,Стимул СКТ,123205,211203,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-11-07T21:00:00.000Z,ЖК Монополист,Стимул СКТ,123205,211203,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-12-03T21:00:00.000Z,ЖК Монополист,Стимул СКТ,149600,211203,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-12-13T21:00:00.000Z,ЖК Монополист,Стимул СКТ,149600,215602,49.21,193.26,144,Элит-класс,Кирпично-монолитный,true,Новгородская ул.. д.19  (Посмотреть на карте),без отделки,10,https://spbguru.ru/novostroyki/595-monopolist
2016-03-23T21:00:00.000Z,ЖК Весна 3,ЦДС,56524,79047,26.01,83.78,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-04-24T21:00:00.000Z,ЖК Весна 3,ЦДС,53385,73483,26.6,92.12,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-05-13T21:00:00.000Z,ЖК Весна 3,ЦДС,56524,79431,26.01,83.78,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-06-17T21:00:00.000Z,ЖК Весна 3,ЦДС,53726,75098,26.6,92.12,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-07-18T21:00:00.000Z,ЖК Весна 3,ЦДС,57328,79816,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-08-19T21:00:00.000Z,ЖК Весна 3,ЦДС,57931,82006,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-09-18T21:00:00.000Z,ЖК Весна 3,ЦДС,57936,82008,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
